DATE,GBP6MTD156N
2016-03-16,0.74788
2016-03-17,0.74875
2016-03-18,0.74725
2016-03-21,0.7485
2016-03-22,0.74625
2016-03-23,0.74413
2016-03-24,0.74038
2016-03-25,.
2016-03-28,.
2016-03-29,0.74163
2016-03-30,0.7385
2016-03-31,0.73975
2016-04-01,0.7385
2016-04-04,0.74013
2016-04-05,0.74075
2016-04-06,0.73938
2016-04-07,0.73875
2016-04-08,0.74213
2016-04-11,0.74088
2016-04-12,0.74213
2016-04-13,0.74338
2016-04-14,0.74338
2016-04-15,0.74438
2016-04-18,0.74438
2016-04-19,0.74388
2016-04-20,0.74388
2016-04-21,0.745
2016-04-22,0.74688
2016-04-25,0.74625
2016-04-26,0.74625
2016-04-27,0.74625
2016-04-28,0.74438
2016-04-29,0.74438
2016-05-02,.
2016-05-03,0.74075
2016-05-04,0.73513
2016-05-05,0.73388
2016-05-06,0.73075
2016-05-09,0.72875
2016-05-10,0.72875
2016-05-11,0.73
2016-05-12,0.72875
2016-05-13,0.73125
2016-05-16,0.73188
2016-05-17,0.73188
2016-05-18,0.73188
2016-05-19,0.73688
2016-05-20,0.73688
2016-05-23,0.73563
2016-05-24,0.73188
2016-05-25,0.73375
2016-05-26,0.735
2016-05-27,0.735
2016-05-30,.
2016-05-31,0.73500
2016-06-01,0.73063
2016-06-02,0.72875
2016-06-03,0.72475
2016-06-06,0.7185
2016-06-07,0.71975
2016-06-08,0.716
2016-06-09,0.71538
2016-06-10,0.71788
2016-06-13,0.71663
2016-06-14,0.71225
2016-06-15,0.711
2016-06-16,0.71163
2016-06-17,0.71475
2016-06-20,0.72881
2016-06-21,0.72944
2016-06-22,0.726
2016-06-23,0.72975
2016-06-24,0.68788
2016-06-27,0.656
2016-06-28,0.661
2016-06-29,0.67063
2016-06-30,0.6775
2016-07-01,0.62913
2016-07-04,0.6185
2016-07-05,0.605
2016-07-06,0.61094
2016-07-07,0.61063
2016-07-08,0.60844
2016-07-11,0.58875
2016-07-12,0.59031
2016-07-13,0.59
2016-07-14,0.58438
2016-07-15,0.62375
2016-07-18,0.61731
2016-07-19,0.6175
2016-07-20,0.61594
2016-07-21,0.62
2016-07-22,0.6125
2016-07-25,0.61438
2016-07-26,0.59844
2016-07-27,0.59313
2016-07-28,0.58375
2016-07-29,0.58063
2016-08-01,0.57969
2016-08-02,0.57988
2016-08-03,0.57769
2016-08-04,0.56688
2016-08-05,0.52713
2016-08-08,0.51525
2016-08-09,0.50588
2016-08-10,0.50063
2016-08-11,0.50213
2016-08-12,0.50463
2016-08-15,0.5065
2016-08-16,0.50588
2016-08-17,0.511
2016-08-18,0.51313
2016-08-19,0.51625
2016-08-22,0.51875
2016-08-23,0.51813
2016-08-24,0.51813
2016-08-25,0.52438
2016-08-26,0.52188
2016-08-29,.
2016-08-30,0.52031
2016-08-31,0.52
2016-09-01,0.5175
2016-09-02,0.51813
2016-09-05,0.51844
2016-09-06,0.51875
2016-09-07,0.515
2016-09-08,0.515
2016-09-09,0.52356
2016-09-12,0.52781
2016-09-13,0.52938
2016-09-14,0.53094
2016-09-15,0.53469
2016-09-16,0.52719
2016-09-19,0.525
2016-09-20,0.52344
2016-09-21,0.52406
2016-09-22,0.52563
2016-09-23,0.52469
2016-09-26,0.52625
2016-09-27,0.52688
2016-09-28,0.52571
2016-09-29,0.53
2016-09-30,0.53325
2016-10-03,0.5345
2016-10-04,0.5345
2016-10-05,0.53538
2016-10-06,0.53563
2016-10-07,0.54663
2016-10-10,0.55363
2016-10-11,0.55488
2016-10-12,0.55613
2016-10-13,0.55938
2016-10-14,0.55963
2016-10-17,0.56638
2016-10-18,0.56569
2016-10-19,0.56444
2016-10-20,0.56413
2016-10-21,0.56381
2016-10-24,0.56194
2016-10-25,0.5635
2016-10-26,0.56381
2016-10-27,0.56694
2016-10-28,0.56694
2016-10-31,0.56631
2016-11-01,0.5635
2016-11-02,0.55819
2016-11-03,0.55819
2016-11-04,0.56663
2016-11-07,0.56256
2016-11-08,0.56181
2016-11-09,0.56256
2016-11-10,0.56256
2016-11-11,0.56194
2016-11-14,0.566
2016-11-15,0.56569
2016-11-16,0.56531
2016-11-17,0.56656
2016-11-18,0.56663
2016-11-21,0.56163
2016-11-22,0.5585
2016-11-23,0.55725
2016-11-24,0.55475
2016-11-25,0.556
2016-11-28,0.55325
2016-11-29,0.55063
2016-11-30,0.55038
2016-12-01,0.551
2016-12-02,0.5485
2016-12-05,0.54875
2016-12-06,0.54388
2016-12-07,0.5425
2016-12-08,0.54075
2016-12-09,0.54013
2016-12-12,0.54013
2016-12-13,0.53863
2016-12-14,0.54238
2016-12-15,0.54463
2016-12-16,0.54313
2016-12-19,0.54075
2016-12-20,0.536
2016-12-21,0.5345
2016-12-22,0.53713
2016-12-23,0.53338
2016-12-26,.
2016-12-27,.
2016-12-28,0.53338
2016-12-29,0.53363
2016-12-30,0.533
2017-01-02,.
2017-01-03,0.53613
2017-01-04,0.53563
2017-01-05,0.5355
2017-01-06,0.53338
2017-01-09,0.53338
2017-01-10,0.53338
2017-01-11,0.53025
2017-01-12,0.525
2017-01-13,0.5225
2017-01-16,0.52238
2017-01-17,0.52363
2017-01-18,0.52413
2017-01-19,0.52413
2017-01-20,0.52725
2017-01-23,0.53
2017-01-24,0.52838
2017-01-25,0.52869
2017-01-26,0.52713
2017-01-27,0.52494
2017-01-30,0.52263
2017-01-31,0.53363
2017-02-01,0.53363
2017-02-02,0.53113
2017-02-03,0.5255
2017-02-06,0.52525
2017-02-07,0.52494
2017-02-08,0.52575
2017-02-09,0.52
2017-02-10,0.52038
2017-02-13,0.52038
2017-02-14,0.51913
2017-02-15,0.52013
2017-02-16,0.52138
2017-02-17,0.51863
2017-02-20,0.51738
2017-02-21,0.51613
2017-02-22,0.51738
2017-02-23,0.51488
2017-02-24,0.51213
2017-02-27,0.512
2017-02-28,0.51375
2017-03-01,0.50688
2017-03-02,0.50388
2017-03-03,0.50388
2017-03-06,0.50388
2017-03-07,0.50388
2017-03-08,0.50513
2017-03-09,0.50388
2017-03-10,0.50263
2017-03-13,0.49988
2017-03-14,0.4975
2017-03-15,0.49625
2017-03-16,0.49488
2017-03-17,0.49813
2017-03-20,0.4965
2017-03-21,0.49844
2017-03-22,0.49769
2017-03-23,0.49956
2017-03-24,0.49925
2017-03-27,0.49988
2017-03-28,0.49894
2017-03-29,0.49863
2017-03-30,0.49206
2017-03-31,0.49138
2017-04-03,0.49238
2017-04-04,0.492
2017-04-05,0.49075
2017-04-06,0.48813
2017-04-07,0.48781
2017-04-10,0.48781
2017-04-11,0.48538
2017-04-12,0.48475
2017-04-13,0.48463
2017-04-14,.
2017-04-17,.
2017-04-18,0.48494
2017-04-19,0.48275
2017-04-20,0.47963
2017-04-21,0.47763
2017-04-24,0.47763
2017-04-25,0.47738
2017-04-26,0.47344
2017-04-27,0.47244
2017-04-28,0.47244
2017-05-01,.
2017-05-02,0.47431
2017-05-03,0.47213
2017-05-04,0.46844
2017-05-05,0.46931
2017-05-08,0.46931
2017-05-09,0.46838
2017-05-10,0.46369
2017-05-11,0.46219
2017-05-12,0.45319
2017-05-15,0.45288
2017-05-16,0.45306
2017-05-17,0.45181
2017-05-18,0.45181
2017-05-19,0.45056
2017-05-22,0.45044
2017-05-23,0.44981
2017-05-24,0.447
2017-05-25,0.44419
2017-05-26,0.44138
2017-05-29,.
2017-05-30,0.43925
2017-05-31,0.43763
2017-06-01,0.43138
2017-06-02,0.4295
2017-06-05,0.4245
2017-06-06,0.42438
2017-06-07,0.423
2017-06-08,0.42288
2017-06-09,0.41775
2017-06-12,0.41588
2017-06-13,0.41588
2017-06-14,0.41588
2017-06-15,0.41713
2017-06-16,0.43275
2017-06-19,0.43813
2017-06-20,0.421
2017-06-21,0.42238
2017-06-22,0.448
2017-06-23,0.45438
2017-06-26,0.45063
2017-06-27,0.45006
2017-06-28,0.44975
2017-06-29,0.46369
2017-06-30,0.46163
2017-07-03,0.46338
2017-07-04,0.45825
2017-07-05,0.45763
2017-07-06,0.4565
2017-07-07,0.452
2017-07-10,0.44863
2017-07-11,0.44756
2017-07-12,0.44225
2017-07-13,0.44131
2017-07-14,0.44038
2017-07-17,0.43975
2017-07-18,0.429
2017-07-19,0.42563
2017-07-20,0.42663
2017-07-21,0.42413
2017-07-24,0.42538
2017-07-25,0.42413
2017-07-26,0.424
2017-07-27,0.42363
2017-07-28,0.42113
2017-07-31,0.42113
2017-08-01,0.42525
2017-08-02,0.42588
2017-08-03,0.429
2017-08-04,0.413
2017-08-07,0.40963
2017-08-08,0.40838
2017-08-09,0.40838
2017-08-10,0.41088
2017-08-11,0.40775
2017-08-14,0.40525
2017-08-15,0.40525
2017-08-16,0.40525
2017-08-17,0.40513
2017-08-18,0.40513
2017-08-21,0.40513
2017-08-22,0.40513
2017-08-23,0.40513
2017-08-24,0.40575
2017-08-25,0.40388
2017-08-28,.
2017-08-29,0.40175
2017-08-30,0.40175
2017-08-31,0.40163
2017-09-01,0.40025
2017-09-04,0.40025
2017-09-05,0.39888
2017-09-06,0.39813
2017-09-07,0.39763
2017-09-08,0.39788
2017-09-11,0.40538
2017-09-12,0.4185
2017-09-13,0.42825
2017-09-14,0.43163
2017-09-15,0.47119
2017-09-18,0.47713
2017-09-19,0.47569
2017-09-20,0.47913
2017-09-21,0.47875
2017-09-22,0.47563
2017-09-25,0.47963
2017-09-26,0.47994
2017-09-27,0.48525
2017-09-28,0.49244
2017-09-29,0.49088
2017-10-02,0.49156
2017-10-03,0.49406
2017-10-04,0.49813
2017-10-05,0.50156
2017-10-06,0.50031
2017-10-09,0.51119
2017-10-10,0.51556
2017-10-11,0.52338
2017-10-12,0.52494
2017-10-13,0.52619
2017-10-16,0.53026
2017-10-17,0.53194
2017-10-18,0.52362
2017-10-19,0.52931
2017-10-20,0.52714
2017-10-23,0.53552
2017-10-24,0.53647
2017-10-25,0.55135
2017-10-26,0.55385
2017-10-27,0.55566
2017-10-30,0.55803
2017-10-31,0.56235
2017-11-01,0.5696
2017-11-02,0.57619
2017-11-03,0.58156
2017-11-06,0.58681
2017-11-07,0.58588
2017-11-08,0.59069
2017-11-09,0.59312
2017-11-10,0.5925
2017-11-13,0.5935
2017-11-14,0.59194
2017-11-15,0.59257
2017-11-16,0.59275
2017-11-17,0.58563
2017-11-20,0.58585
2017-11-21,0.5825
2017-11-22,0.58138
2017-11-23,0.58125
2017-11-24,0.58025
2017-11-27,0.58044
2017-11-28,0.58088
2017-11-29,0.58838
2017-11-30,0.59088
2017-12-01,0.58494
2017-12-04,0.5865
2017-12-05,0.58325
2017-12-06,0.58475
2017-12-07,0.585
2017-12-08,0.586
2017-12-11,0.58175
2017-12-12,0.57981
2017-12-13,0.57856
2017-12-14,0.57919
2017-12-15,0.56981
2017-12-18,0.56888
2017-12-19,0.56819
2017-12-20,0.57213
2017-12-21,0.57706
2017-12-22,0.57706
2017-12-25,.
2017-12-26,.
2017-12-27,0.57825
2017-12-28,0.57744
2017-12-29,0.576
2018-01-01,.
2018-01-02,0.57725
2018-01-03,0.57725
2018-01-04,0.57406
2018-01-05,0.57438
2018-01-08,0.57619
2018-01-09,0.5774
2018-01-10,0.57865
2018-01-11,0.57822
2018-01-12,0.57759
2018-01-15,0.57965
2018-01-16,0.57759
2018-01-17,0.57844
2018-01-18,0.58013
2018-01-19,0.58092
2018-01-22,0.58124
2018-01-23,0.58342
2018-01-24,0.58419
2018-01-25,0.59031
2018-01-26,0.58931
2018-01-29,0.59775
2018-01-30,0.59575
2018-01-31,0.60263
2018-02-01,0.60638
2018-02-02,0.61169
2018-02-05,0.61231
2018-02-06,0.6055
2018-02-07,0.6055
2018-02-08,0.61238
2018-02-09,0.63813
2018-02-12,0.63938
2018-02-13,0.64213
2018-02-14,0.64494
2018-02-15,0.65344
2018-02-16,0.65338
2018-02-19,0.65544
2018-02-20,0.65963
2018-02-21,0.66088
2018-02-22,0.67161
2018-02-23,0.68131
2018-02-26,0.69294
2018-02-27,0.69019
2018-02-28,0.69175
2018-03-01,0.69138
2018-03-02,0.68938
2018-03-05,0.68956
2018-03-06,0.69975
2018-03-07,0.70088
2018-03-08,0.70288
2018-03-09,0.70263
2018-03-12,0.70488
2018-03-13,0.70938
2018-03-14,0.71188
2018-03-15,0.71188
2018-03-16,0.71313
2018-03-19,0.72388
2018-03-20,0.73255
2018-03-21,0.75163
2018-03-22,0.76325
2018-03-23,0.7755
2018-03-26,0.781
2018-03-27,0.80225
2018-03-28,0.8155
2018-03-29,0.82925
2018-03-30,.
2018-04-02,.
2018-04-03,0.84038
2018-04-04,0.861
2018-04-05,0.87325
2018-04-06,0.87575
2018-04-09,0.8705
2018-04-10,0.87925
2018-04-11,0.88213
2018-04-12,0.87963
2018-04-13,0.89888
2018-04-16,0.89888
2018-04-17,0.897
2018-04-18,0.89375
2018-04-19,0.89816
2018-04-20,0.85875
2018-04-23,0.85438
2018-04-24,0.85625
2018-04-25,0.8575
2018-04-26,0.86063
2018-04-27,0.81375
2018-04-30,0.80938
2018-05-01,0.80688
2018-05-02,0.80438
2018-05-03,0.79188
2018-05-04,0.77926
2018-05-07,.
2018-05-08,0.78288
2018-05-09,0.79063
2018-05-10,0.78151
2018-05-11,0.75625
2018-05-14,0.75788
2018-05-15,0.75925
2018-05-16,0.75088
2018-05-17,0.75026
2018-05-18,0.7492
2018-05-21,0.7463
2018-05-22,0.74323
2018-05-23,0.73411
2018-05-24,0.73321
2018-05-25,0.72312
2018-05-28,.
2018-05-29,0.71844
2018-05-30,0.71563
2018-05-31,0.71924
2018-06-01,0.72535
2018-06-04,0.73212
2018-06-05,0.74187
2018-06-06,0.74981
2018-06-07,0.75694
2018-06-08,0.75862
2018-06-11,0.75725
2018-06-12,0.75863
2018-06-13,0.75675
2018-06-14,0.75675
2018-06-15,0.75688
2018-06-18,0.755
2018-06-19,0.75213
2018-06-20,0.75213
2018-06-21,0.75538
2018-06-22,0.78375
2018-06-25,0.78488
2018-06-26,0.78413
2018-06-27,0.78475
2018-06-28,0.78175
2018-06-29,0.78806
2018-07-02,0.78931
2018-07-03,0.79475
2018-07-04,0.8065
2018-07-05,0.827
2018-07-06,0.833
2018-07-09,0.83238
2018-07-10,0.83313
2018-07-11,0.8365
2018-07-12,0.8425
2018-07-13,0.843
2018-07-16,0.85206
2018-07-17,0.86125
2018-07-18,0.85163
2018-07-19,0.85969
2018-07-20,0.86213
2018-07-23,0.88044
2018-07-24,0.888
2018-07-25,0.89175
2018-07-26,0.89513
2018-07-27,0.89831
2018-07-30,0.89881
2018-07-31,0.9
2018-08-01,0.90531
2018-08-02,0.90819
2018-08-03,0.90975
2018-08-06,0.906
2018-08-07,0.9065
2018-08-08,0.89988
2018-08-09,0.90125
2018-08-10,0.89925
2018-08-13,0.90088
2018-08-14,0.90513
2018-08-15,0.90188
2018-08-16,0.89475
2018-08-17,0.89463
2018-08-20,0.89413
2018-08-21,0.89438
2018-08-22,0.89744
2018-08-23,0.89863
2018-08-24,0.89863
2018-08-27,.
2018-08-28,0.89919
2018-08-29,0.89769
2018-08-30,0.89931
2018-08-31,0.89481
2018-09-03,0.894
2018-09-04,0.89331
2018-09-05,0.89231
2018-09-06,0.89719
2018-09-07,0.89656
2018-09-10,0.89706
2018-09-11,0.89513
2018-09-12,0.89444
2018-09-13,0.8965
2018-09-14,0.89225
2018-09-17,0.89256
2018-09-18,0.88956
2018-09-19,0.89481
2018-09-20,0.90013
2018-09-21,0.90363
2018-09-24,0.89863
2018-09-25,0.89988
2018-09-26,0.90088
2018-09-27,0.90025
2018-09-28,0.90488
2018-10-01,0.90238
2018-10-02,0.90419
2018-10-03,0.89556
2018-10-04,0.898
2018-10-05,0.90388
2018-10-08,0.91031
2018-10-09,0.91294
2018-10-10,0.90594
2018-10-11,0.90056
2018-10-12,0.90369
2018-10-15,0.90038
2018-10-16,0.90281
2018-10-17,0.90219
2018-10-18,0.9045
2018-10-19,0.90525
2018-10-22,0.90869
2018-10-23,0.90963
2018-10-24,0.90831
2018-10-25,0.91225
2018-10-26,0.91138
2018-10-29,0.91775
2018-10-30,0.92438
2018-10-31,0.925
2018-11-01,0.946
2018-11-02,0.96081
2018-11-05,0.96675
2018-11-06,0.97019
2018-11-07,0.98094
2018-11-08,0.99163
2018-11-09,0.99263
2018-11-12,0.9875
2018-11-13,0.98913
2018-11-14,0.99738
2018-11-15,0.9865
2018-11-16,0.991
2018-11-19,1.00288
2018-11-20,0.99875
2018-11-21,1.00338
2018-11-22,1.001
2018-11-23,1.003
2018-11-26,1.00338
2018-11-27,1.0035
2018-11-28,1.00356
2018-11-29,1.00313
2018-11-30,1.01188
2018-12-03,1.01225
2018-12-04,1.01869
2018-12-05,1.02281
2018-12-06,1.02081
2018-12-07,1.0295
2018-12-10,1.02838
2018-12-11,1.02044
2018-12-12,1.01913
2018-12-13,1.0295
2018-12-14,1.02613
2018-12-17,1.02569
2018-12-18,1.02081
2018-12-19,1.02256
2018-12-20,1.03294
2018-12-21,1.03644
2018-12-24,1.03313
2018-12-25,.
2018-12-26,.
2018-12-27,1.03319
2018-12-28,1.03656
2018-12-31,1.03469
2019-01-01,.
2019-01-02,1.03125
2019-01-03,1.03056
2019-01-04,1.03069
2019-01-07,1.02869
2019-01-08,1.03156
2019-01-09,1.03188
2019-01-10,1.03975
2019-01-11,1.04338
2019-01-14,1.04256
2019-01-15,1.04494
2019-01-16,1.03569
2019-01-17,1.036
2019-01-18,1.03438
2019-01-21,1.03338
2019-01-22,1.03263
2019-01-23,1.04025
2019-01-24,1.04313
2019-01-25,1.04475
2019-01-28,1.04163
2019-01-29,1.04
2019-01-30,1.03525
2019-01-31,1.027
2019-02-01,1.03025
2019-02-04,1.03363
2019-02-05,1.02875
2019-02-06,1.02175
2019-02-07,1.01488
2019-02-08,1.0065
2019-02-11,1.0005
2019-02-12,0.99663
2019-02-13,0.99138
2019-02-14,0.98975
2019-02-15,0.98813
2019-02-18,0.988
2019-02-19,0.9925
2019-02-20,0.99238
2019-02-21,0.99488
2019-02-22,0.99538
2019-02-25,0.99513
2019-02-26,0.99225
2019-02-27,0.99038
2019-02-28,0.99375
2019-03-01,0.98675
2019-03-04,0.9905
2019-03-05,0.9835
2019-03-06,0.9835
2019-03-07,0.98575
2019-03-08,0.97738
2019-03-11,0.97188
2019-03-12,0.9755
2019-03-13,0.96838
2019-03-14,0.9575
2019-03-15,0.965
2019-03-18,0.9675
2019-03-19,0.9675
2019-03-20,0.96538
2019-03-21,0.96243
2019-03-22,0.93788
2019-03-25,0.94375
2019-03-26,0.94838
2019-03-27,0.9515
2019-03-28,0.95825
2019-03-29,0.95475
2019-04-01,0.95338
2019-04-02,0.94663
2019-04-03,0.94575
2019-04-04,0.95025
2019-04-05,0.94688
2019-04-08,0.94038
2019-04-09,0.93725
2019-04-10,0.94175
2019-04-11,0.941
2019-04-12,0.94163
2019-04-15,0.94763
2019-04-16,0.94713
2019-04-17,0.9485
2019-04-18,0.94125
2019-04-19,.
2019-04-22,.
2019-04-23,0.94475
2019-04-24,0.9435
2019-04-25,0.94
2019-04-26,0.93688
2019-04-29,0.93938
2019-04-30,0.94188
2019-05-01,0.93938
2019-05-02,0.93488
2019-05-03,0.92438
2019-05-06,.
2019-05-07,0.92125
2019-05-08,0.91775
2019-05-09,0.91425
2019-05-10,0.91275
2019-05-13,0.91188
2019-05-14,0.9095
2019-05-15,0.90525
2019-05-16,0.90263
2019-05-17,0.9065
2019-05-20,0.90163
2019-05-21,0.90313
2019-05-22,0.90213
2019-05-23,0.89363
2019-05-24,0.89363
2019-05-27,.
2019-05-28,0.89188
2019-05-29,0.8885
2019-05-30,0.88588
2019-05-31,0.87213
2019-06-03,0.86763
2019-06-04,0.86863
2019-06-05,0.871
2019-06-06,0.86538
2019-06-07,0.86613
2019-06-10,0.865
2019-06-11,0.87
2019-06-12,0.87238
2019-06-13,0.86963
2019-06-14,0.87138
2019-06-17,0.86813
2019-06-18,0.866
2019-06-19,0.8675
2019-06-20,0.86988
2019-06-21,0.85988
2019-06-24,0.85938
2019-06-25,0.85813
2019-06-26,0.85575
2019-06-27,0.854
2019-06-28,0.85113
2019-07-01,0.85375
2019-07-02,0.84075
2019-07-03,0.81988
2019-07-04,0.82313
2019-07-05,0.8175
2019-07-08,0.82225
2019-07-09,0.818
2019-07-10,0.823
2019-07-11,0.81388
2019-07-12,0.81588
