DATE,GBP2MTD156N
2017-01-12,0.32175
2017-01-13,0.32088
2017-01-16,0.31775
2017-01-17,0.31613
2017-01-18,0.31788
2017-01-19,0.31663
2017-01-20,0.321
2017-01-23,0.3215
2017-01-24,0.3215
2017-01-25,0.32025
2017-01-26,0.32013
2017-01-27,0.31888
2017-01-30,0.31525
2017-01-31,0.31963
2017-02-01,0.31588
2017-02-02,0.31338
2017-02-03,0.31338
2017-02-06,0.31463
2017-02-07,0.31588
2017-02-08,0.31563
2017-02-09,0.31481
2017-02-10,0.31481
2017-02-13,0.31463
2017-02-14,0.31431
2017-02-15,0.31556
2017-02-16,0.32294
2017-02-17,0.32175
2017-02-20,0.3205
2017-02-21,0.31775
2017-02-22,0.31919
2017-02-23,0.31825
2017-02-24,0.31281
2017-02-27,0.3115
2017-02-28,0.3135
2017-03-01,0.31038
2017-03-02,0.31288
2017-03-03,0.316
2017-03-06,0.3165
2017-03-07,0.31475
2017-03-08,0.311
2017-03-09,0.3085
2017-03-10,0.30725
2017-03-13,0.306
2017-03-14,0.30688
2017-03-15,0.30413
2017-03-16,0.308
2017-03-17,0.30525
2017-03-20,0.30113
2017-03-21,0.306
2017-03-22,0.3065
2017-03-23,0.30475
2017-03-24,0.30388
2017-03-27,0.30513
2017-03-28,0.30263
2017-03-29,0.30488
2017-03-30,0.30988
2017-03-31,0.30488
2017-04-03,0.30925
2017-04-04,0.302
2017-04-05,0.30188
2017-04-06,0.29938
2017-04-07,0.29963
2017-04-10,0.29775
2017-04-11,0.29763
2017-04-12,0.301
2017-04-13,0.29525
2017-04-14,.
2017-04-17,.
2017-04-18,0.29838
2017-04-19,0.30013
2017-04-20,0.29963
2017-04-21,0.29425
2017-04-24,0.29463
2017-04-25,0.28825
2017-04-26,0.28613
2017-04-27,0.28575
2017-04-28,0.28513
2017-05-01,.
2017-05-02,0.28425
2017-05-03,0.283
2017-05-04,0.28363
2017-05-05,0.28188
2017-05-08,0.2815
2017-05-09,0.27931
2017-05-10,0.2795
2017-05-11,0.2815
2017-05-12,0.27725
2017-05-15,0.27975
2017-05-16,0.2785
2017-05-17,0.27463
2017-05-18,0.2745
2017-05-19,0.2735
2017-05-22,0.2735
2017-05-23,0.27138
2017-05-24,0.27363
2017-05-25,0.27325
2017-05-26,0.27338
2017-05-29,.
2017-05-30,0.26925
2017-05-31,0.26813
2017-06-01,0.26813
2017-06-02,0.26713
2017-06-05,0.26713
2017-06-06,0.2665
2017-06-07,0.26825
2017-06-08,0.267
2017-06-09,0.26438
2017-06-12,0.265
2017-06-13,0.26625
2017-06-14,0.26625
2017-06-15,0.26838
2017-06-16,0.26938
2017-06-19,0.27038
2017-06-20,0.26725
2017-06-21,0.26513
2017-06-22,0.27013
2017-06-23,0.27144
2017-06-26,0.27056
2017-06-27,0.27119
2017-06-28,0.27088
2017-06-29,0.27456
2017-06-30,0.27469
2017-07-03,0.27475
2017-07-04,0.27456
2017-07-05,0.27781
2017-07-06,0.27594
2017-07-07,0.27406
2017-07-10,0.27344
2017-07-11,0.27406
2017-07-12,0.26944
2017-07-13,0.27213
2017-07-14,0.267
2017-07-17,0.26763
2017-07-18,0.26644
2017-07-19,0.26763
2017-07-20,0.27031
2017-07-21,0.27013
2017-07-24,0.26806
2017-07-25,0.26738
2017-07-26,0.268
2017-07-27,0.26844
2017-07-28,0.26731
2017-07-31,0.26606
2017-08-01,0.26825
2017-08-02,0.27019
2017-08-03,0.27288
2017-08-04,0.26238
2017-08-07,0.26469
2017-08-08,0.26469
2017-08-09,0.26438
2017-08-10,0.261
2017-08-11,0.26331
2017-08-14,0.26363
2017-08-15,0.26288
2017-08-16,0.26375
2017-08-17,0.265
2017-08-18,0.2625
2017-08-21,0.26281
2017-08-22,0.26438
2017-08-23,0.26438
2017-08-24,0.26406
2017-08-25,0.26438
2017-08-28,.
2017-08-29,0.2665
2017-08-30,0.26488
2017-08-31,0.26144
2017-09-01,0.26406
2017-09-04,0.26469
2017-09-05,0.26331
2017-09-06,0.26425
2017-09-07,0.26369
2017-09-08,0.26275
2017-09-11,0.26369
2017-09-12,0.26675
2017-09-13,0.26975
2017-09-14,0.27138
2017-09-15,0.28156
2017-09-18,0.28425
2017-09-19,0.2855
2017-09-20,0.288
2017-09-21,0.28775
2017-09-22,0.287
2017-09-25,0.28738
2017-09-26,0.28738
2017-09-27,0.28738
2017-09-28,0.2955
2017-09-29,0.29725
2017-10-02,0.29975
2017-10-03,0.30338
2017-10-04,0.30588
2017-10-05,0.3105
2017-10-06,0.3105
2017-10-09,0.31813
2017-10-10,0.32325
2017-10-11,0.32563
2017-10-12,0.326
2017-10-13,0.32713
2017-10-16,0.33724
2017-10-17,0.33825
2017-10-18,0.33952
2017-10-19,0.34391
2017-10-20,0.34246
2017-10-23,0.35538
2017-10-24,0.35983
2017-10-25,0.3757
2017-10-26,0.38729
2017-10-27,0.39184
2017-10-30,0.40488
2017-10-31,0.41525
2017-11-01,0.42875
2017-11-02,0.44625
2017-11-03,0.50613
2017-11-06,0.5125
2017-11-07,0.50781
2017-11-08,0.50594
2017-11-09,0.51138
2017-11-10,0.50519
2017-11-13,0.50481
2017-11-14,0.50669
2017-11-15,0.51069
2017-11-16,0.50981
2017-11-17,0.51006
2017-11-20,0.51138
2017-11-21,0.51031
2017-11-22,0.51063
2017-11-23,0.50906
2017-11-24,0.50931
2017-11-27,0.50806
2017-11-28,0.50713
2017-11-29,0.50838
2017-11-30,0.50725
2017-12-01,0.504
2017-12-04,0.50775
2017-12-05,0.5065
2017-12-06,0.50306
2017-12-07,0.50519
2017-12-08,0.50794
2017-12-11,0.50419
2017-12-12,0.50294
2017-12-13,0.50419
2017-12-14,0.50475
2017-12-15,0.50419
2017-12-18,0.50231
2017-12-19,0.50106
2017-12-20,0.50825
2017-12-21,0.50825
2017-12-22,0.50544
2017-12-25,.
2017-12-26,.
2017-12-27,0.50856
2017-12-28,0.50825
2017-12-29,0.50731
2018-01-01,.
2018-01-02,0.50125
2018-01-03,0.50156
2018-01-04,0.50144
2018-01-05,0.50144
2018-01-08,0.50531
2018-01-09,0.50606
2018-01-10,0.50681
2018-01-11,0.50631
2018-01-12,0.50663
2018-01-15,0.50944
2018-01-16,0.507
2018-01-17,0.50663
2018-01-18,0.50738
2018-01-19,0.50931
2018-01-22,0.50831
2018-01-23,0.50819
2018-01-24,0.50788
2018-01-25,0.50975
2018-01-26,0.51125
2018-01-29,0.51125
2018-01-30,0.508
2018-01-31,0.5105
2018-02-01,0.513
2018-02-02,0.51175
2018-02-05,0.51144
2018-02-06,0.51119
2018-02-07,0.50944
2018-02-08,0.51131
2018-02-09,0.51356
2018-02-12,0.51269
2018-02-13,0.51381
2018-02-14,0.51444
2018-02-15,0.51425
2018-02-16,0.51456
2018-02-19,0.51488
2018-02-20,0.51531
2018-02-21,0.51375
2018-02-22,0.51669
2018-02-23,0.52331
2018-02-26,0.52075
2018-02-27,0.51919
2018-02-28,0.52044
2018-03-01,0.52125
2018-03-02,0.52227
2018-03-05,0.52268
2018-03-06,0.5223
2018-03-07,0.52375
2018-03-08,0.52469
2018-03-09,0.52094
2018-03-12,0.53004
2018-03-13,0.53191
2018-03-14,0.53016
2018-03-15,0.53447
2018-03-16,0.5386
2018-03-19,0.54934
2018-03-20,0.55497
2018-03-21,0.56406
2018-03-22,0.57113
2018-03-23,0.563
2018-03-26,0.57263
2018-03-27,0.58825
2018-03-28,0.59463
2018-03-29,0.59394
2018-03-30,.
2018-04-02,.
2018-04-03,0.60044
2018-04-04,0.60719
2018-04-05,0.61375
2018-04-06,0.62031
2018-04-09,0.63006
2018-04-10,0.63031
2018-04-11,0.63062
2018-04-12,0.63193
2018-04-13,0.64256
2018-04-16,0.64881
2018-04-17,0.65624
2018-04-18,0.65275
2018-04-19,0.6625
2018-04-20,0.63188
2018-04-23,0.62788
2018-04-24,0.62938
2018-04-25,0.63375
2018-04-26,0.632
2018-04-27,0.58388
2018-04-30,0.57888
2018-05-01,0.57281
2018-05-02,0.57038
2018-05-03,0.56475
2018-05-04,0.55638
2018-05-07,.
2018-05-08,0.55963
2018-05-09,0.56525
2018-05-10,0.55575
2018-05-11,0.53825
2018-05-14,0.5385
2018-05-15,0.53863
2018-05-16,0.53638
2018-05-17,0.53938
2018-05-18,0.53563
2018-05-21,0.53413
2018-05-22,0.53663
2018-05-23,0.53725
2018-05-24,0.53738
2018-05-25,0.534
2018-05-28,.
2018-05-29,0.53038
2018-05-30,0.53413
2018-05-31,0.53914
2018-06-01,0.53566
2018-06-04,0.54204
2018-06-05,0.54142
2018-06-06,0.54514
2018-06-07,0.54674
2018-06-08,0.54247
2018-06-11,0.54425
2018-06-12,0.54413
2018-06-13,0.54388
2018-06-14,0.54638
2018-06-15,0.54713
2018-06-18,0.54875
2018-06-19,0.54513
2018-06-20,0.54763
2018-06-21,0.547
2018-06-22,0.56213
2018-06-25,0.56525
2018-06-26,0.5645
2018-06-27,0.56663
2018-06-28,0.56913
2018-06-29,0.58275
2018-07-02,0.584
2018-07-03,0.58675
2018-07-04,0.59375
2018-07-05,0.61125
2018-07-06,0.61638
2018-07-09,0.62675
2018-07-10,0.63188
2018-07-11,0.63663
2018-07-12,0.63713
2018-07-13,0.63925
2018-07-16,0.65588
2018-07-17,0.65588
2018-07-18,0.64888
2018-07-19,0.65775
2018-07-20,0.658
2018-07-23,0.67025
2018-07-24,0.67888
2018-07-25,0.6855
2018-07-26,0.687
2018-07-27,0.695
2018-07-30,0.70375
2018-07-31,0.71075
2018-08-01,0.72125
2018-08-02,0.735
2018-08-03,0.75088
2018-08-06,0.75213
2018-08-07,0.7505
2018-08-08,0.7465
2018-08-09,0.74963
2018-08-10,0.74988
2018-08-13,0.74913
2018-08-14,0.74663
2018-08-15,0.74513
2018-08-16,0.74688
2018-08-17,0.74325
2018-08-20,0.74575
2018-08-21,0.74588
2018-08-22,0.746
2018-08-23,0.74613
2018-08-24,0.74613
2018-08-27,.
2018-08-28,0.74688
2018-08-29,0.74775
2018-08-30,0.74638
2018-08-31,0.7465
2018-09-03,0.74725
2018-09-04,0.74613
2018-09-05,0.74888
2018-09-06,0.74875
2018-09-07,0.74844
2018-09-10,0.74775
2018-09-11,0.74563
2018-09-12,0.74444
2018-09-13,0.74706
2018-09-14,0.74425
2018-09-17,0.74719
2018-09-18,0.74663
2018-09-19,0.74706
2018-09-20,0.74825
2018-09-21,0.75013
2018-09-24,0.74675
2018-09-25,0.748
2018-09-26,0.74675
2018-09-27,0.75075
2018-09-28,0.75069
2018-10-01,0.74981
2018-10-02,0.7515
2018-10-03,0.74863
2018-10-04,0.74925
2018-10-05,0.7535
2018-10-08,0.75475
2018-10-09,0.75563
2018-10-10,0.7565
2018-10-11,0.75931
2018-10-12,0.75575
2018-10-15,0.75425
2018-10-16,0.75288
2018-10-17,0.74838
2018-10-18,0.74888
2018-10-19,0.749
2018-10-22,0.7535
2018-10-23,0.7505
2018-10-24,0.75175
2018-10-25,0.75425
2018-10-26,0.75388
2018-10-29,0.75563
2018-10-30,0.75219
2018-10-31,0.75781
2018-11-01,0.75856
2018-11-02,0.75438
2018-11-05,0.76113
2018-11-06,0.75863
2018-11-07,0.76425
2018-11-08,0.76263
2018-11-09,0.76625
2018-11-12,0.76675
2018-11-13,0.76688
2018-11-14,0.76738
2018-11-15,0.7655
2018-11-16,0.76563
2018-11-19,0.77238
2018-11-20,0.76863
2018-11-21,0.76725
2018-11-22,0.76863
2018-11-23,0.76613
2018-11-26,0.7655
2018-11-27,0.76575
2018-11-28,0.7685
2018-11-29,0.77225
2018-11-30,0.77275
2018-12-03,0.77075
2018-12-04,0.7795
2018-12-05,0.7835
2018-12-06,0.78188
2018-12-07,0.7815
2018-12-10,0.78363
2018-12-11,0.78663
2018-12-12,0.78388
2018-12-13,0.78788
2018-12-14,0.78525
2018-12-17,0.78575
2018-12-18,0.7915
2018-12-19,0.79013
2018-12-20,0.79063
2018-12-21,0.79188
2018-12-24,0.79113
2018-12-25,.
2018-12-26,.
2018-12-27,0.79288
2018-12-28,0.79438
2018-12-31,0.79338
2019-01-01,.
2019-01-02,0.79413
2019-01-03,0.79588
2019-01-04,0.79413
2019-01-07,0.79425
2019-01-08,0.79575
2019-01-09,0.79625
2019-01-10,0.79563
2019-01-11,0.796
2019-01-14,0.795
2019-01-15,0.79538
2019-01-16,0.79563
2019-01-17,0.79588
2019-01-18,0.79588
2019-01-21,0.7955
2019-01-22,0.794
2019-01-23,0.79463
2019-01-24,0.79438
2019-01-25,0.795
2019-01-28,0.7945
2019-01-29,0.79413
2019-01-30,0.79213
2019-01-31,0.79075
2019-02-01,0.793
2019-02-04,0.79138
2019-02-05,0.79213
2019-02-06,0.7915
2019-02-07,0.789
2019-02-08,0.78613
2019-02-11,0.78638
2019-02-12,0.785
2019-02-13,0.78538
2019-02-14,0.77888
2019-02-15,0.77763
2019-02-18,0.782
2019-02-19,0.78325
2019-02-20,0.78813
2019-02-21,0.78288
2019-02-22,0.78263
2019-02-25,0.7825
2019-02-26,0.7835
2019-02-27,0.783
2019-02-28,0.78863
2019-03-01,0.78388
2019-03-04,0.78325
2019-03-05,0.78388
2019-03-06,0.783
2019-03-07,0.78225
2019-03-08,0.78563
2019-03-11,0.782
2019-03-12,0.78325
2019-03-13,0.78688
2019-03-14,0.78288
2019-03-15,0.78825
2019-03-18,0.787
2019-03-19,0.78288
2019-03-20,0.78213
2019-03-21,0.78229
2019-03-22,0.77563
2019-03-25,0.77638
2019-03-26,0.77688
2019-03-27,0.77813
2019-03-28,0.77675
2019-03-29,0.77263
2019-04-01,0.773
2019-04-02,0.771
2019-04-03,0.77413
2019-04-04,0.77313
2019-04-05,0.77175
2019-04-08,0.77575
2019-04-09,0.77375
2019-04-10,0.77463
2019-04-11,0.7765
2019-04-12,0.77825
2019-04-15,0.77438
2019-04-16,0.774
2019-04-17,0.77313
2019-04-18,0.773
2019-04-19,.
2019-04-22,.
2019-04-23,0.77463
2019-04-24,0.7735
2019-04-25,0.77125
2019-04-26,0.775
2019-04-29,0.77375
2019-04-30,0.77213
2019-05-01,0.7745
2019-05-02,0.78113
2019-05-03,0.77863
2019-05-06,.
2019-05-07,0.77788
2019-05-08,0.77875
2019-05-09,0.77688
2019-05-10,0.77575
2019-05-13,0.774
2019-05-14,0.77213
2019-05-15,0.771
2019-05-16,0.77213
2019-05-17,0.77175
2019-05-20,0.7715
2019-05-21,0.77025
2019-05-22,0.76938
2019-05-23,0.76775
2019-05-24,0.767
2019-05-27,.
2019-05-28,0.76888
2019-05-29,0.76725
2019-05-30,0.76675
2019-05-31,0.76913
2019-06-03,0.76875
2019-06-04,0.76488
2019-06-05,0.76513
2019-06-06,0.76038
2019-06-07,0.7605
2019-06-10,0.75875
2019-06-11,0.76
2019-06-12,0.7605
2019-06-13,0.7615
2019-06-14,0.75913
2019-06-17,0.76275
2019-06-18,0.76263
2019-06-19,0.76363
2019-06-20,0.76488
2019-06-21,0.76075
2019-06-24,0.761
2019-06-25,0.75813
2019-06-26,0.75413
2019-06-27,0.751
2019-06-28,0.75413
2019-07-01,0.75175
2019-07-02,0.75225
2019-07-03,0.74675
2019-07-04,0.7525
2019-07-05,0.75113
2019-07-08,0.75013
2019-07-09,0.751
2019-07-10,0.75063
2019-07-11,0.751
2019-07-12,0.75138
2019-07-15,0.75388
