DATE,GBP3MTD156N
2019-07-10,0.77575
2019-07-11,0.77025
2019-07-12,0.7675
2019-07-15,0.76713
2019-07-16,0.7665
2019-07-17,0.7665
2019-07-18,0.766
2019-07-19,0.76475
2019-07-22,0.77263
2019-07-23,0.7785
2019-07-24,0.783
2019-07-25,0.78175
2019-07-26,0.78325
2019-07-29,0.77763
2019-07-30,0.772
2019-07-31,0.77263
2019-08-01,0.77
2019-08-02,0.77313
2019-08-05,0.76788
2019-08-06,0.77288
2019-08-07,0.771
2019-08-08,0.76963
2019-08-09,0.76375
2019-08-12,0.761
2019-08-13,0.75938
2019-08-14,0.76988
2019-08-15,0.76813
2019-08-16,0.7655
2019-08-19,0.76538
2019-08-20,0.7605
2019-08-21,0.76413
2019-08-22,0.76088
2019-08-23,0.762
2019-08-26,.
2019-08-27,0.76463
2019-08-28,0.75975
2019-08-29,0.75488
2019-08-30,0.75925
2019-09-02,0.76675
2019-09-03,0.75725
2019-09-04,0.76163
2019-09-05,0.76513
2019-09-06,0.76763
2019-09-09,0.76688
2019-09-10,0.772
2019-09-11,0.783
2019-09-12,0.77988
2019-09-13,0.78463
2019-09-16,0.78138
2019-09-17,0.78275
2019-09-18,0.77563
2019-09-19,0.77888
2019-09-20,0.77625
2019-09-23,0.765
2019-09-24,0.766
2019-09-25,0.76425
2019-09-26,0.77075
2019-09-27,0.76088
2019-09-30,0.758
2019-10-01,0.75963
2019-10-02,0.76663
2019-10-03,0.76075
2019-10-04,0.75975
2019-10-07,0.76088
2019-10-08,0.76138
2019-10-09,0.76425
2019-10-10,0.77375
2019-10-11,0.78475
2019-10-14,0.7825
2019-10-15,0.785
2019-10-16,0.78363
2019-10-17,0.79313
2019-10-18,0.79375
2019-10-21,0.79538
2019-10-22,0.78988
2019-10-23,0.7985
2019-10-24,0.80513
2019-10-25,0.803
2019-10-28,0.80363
2019-10-29,0.7965
2019-10-30,0.8
2019-10-31,0.80925
2019-11-01,0.81538
2019-11-04,0.80463
2019-11-05,0.8045
2019-11-06,0.7985
2019-11-07,0.79913
2019-11-08,0.78988
2019-11-11,0.78838
2019-11-12,0.79113
2019-11-13,0.79175
2019-11-14,0.78888
2019-11-15,0.78713
2019-11-18,0.78988
2019-11-19,0.78925
2019-11-20,0.80238
2019-11-21,0.79775
2019-11-22,0.787
2019-11-25,0.78375
2019-11-26,0.79163
2019-11-27,0.79488
2019-11-28,0.7935
2019-11-29,0.79313
2019-12-02,0.787
2019-12-03,0.78438
2019-12-04,0.78313
2019-12-05,0.78538
2019-12-06,0.78213
2019-12-09,0.78338
2019-12-10,0.78525
2019-12-11,0.77938
2019-12-12,0.77863
2019-12-13,0.79963
2019-12-16,0.7975
2019-12-17,0.79438
2019-12-18,0.78975
2019-12-19,0.78888
2019-12-20,0.79813
2019-12-23,0.79963
2019-12-24,0.79763
2019-12-25,.
2019-12-26,.
2019-12-27,0.79438
2019-12-30,0.79238
2019-12-31,0.79163
2020-01-01,.
2020-01-02,0.79625
2020-01-03,0.79563
2020-01-06,0.79438
2020-01-07,0.796
2020-01-08,0.79725
2020-01-09,0.78438
2020-01-10,0.7815
2020-01-13,0.75238
2020-01-14,0.75775
2020-01-15,0.725
2020-01-16,0.72375
2020-01-17,0.70013
2020-01-20,0.69913
2020-01-21,0.70213
2020-01-22,0.69
2020-01-23,0.69713
2020-01-24,0.69075
2020-01-27,0.69175
2020-01-28,0.68625
2020-01-29,0.70088
2020-01-30,0.69238
2020-01-31,0.76475
2020-02-03,0.7605
2020-02-04,0.764
2020-02-05,0.76513
2020-02-06,0.75638
2020-02-07,0.75238
2020-02-10,0.75388
2020-02-11,0.75863
2020-02-12,0.75525
2020-02-13,0.75238
